max1,min1,mid1,amp1,max2,min2,mid2,amp2,max3,min3,mid3,amp3,max4,min4,mid4,amp4,max5,min5,mid5,amp5,max6,min6,mid6,amp6
0.128,-0.117,0.011,0.245,0.091,-0.05,0.041,0.141,0.107,-0.048,0.059,0.155,0.073,-0.044,0.029,0.117,0.001,-0.003,-0.002,0.004,0.001,-0.004,-0.003,0.005
0.114,-0.114,0.0,0.228,0.096,-0.096,0.0,0.192,0.093,-0.088,0.005,0.181,0.124,-0.062,0.062,0.186,0.144,-0.074,0.07,0.218,0.128,-0.108,0.02,0.236
0.087,-0.106,-0.019,0.193,0.07,-0.116,-0.046,0.186,0.003,-0.004,-0.001,0.007,0.003,-0.003,0.0,0.006,0.11,-0.079,0.031,0.189,0.068,-0.062,0.006,0.13
0.001,-0.004,-0.003,0.005,0.002,-0.004,-0.002,0.006,0.045,-0.122,-0.077,0.167,0.07,-0.115,-0.045,0.185,0.046,-0.094,-0.048,0.14,0.092,-0.094,-0.002,0.186
0.066,-0.092,-0.026,0.158,0.053,-0.144,-0.091,0.197,0.056,-0.114,-0.058,0.17,0.054,-0.112,-0.058,0.166,0.002,-0.004,-0.002,0.006,0.001,-0.004,-0.003,0.005
0.134,-0.046,0.088,0.18,0.093,-0.085,0.008,0.178,0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005,0.077,-0.042,0.035,0.119,0.114,-0.096,0.018,0.21
0.072,-0.072,0.0,0.144,0.064,-0.132,-0.068,0.196,0.117,-0.113,0.004,0.23,0.068,-0.106,-0.038,0.174,0.002,-0.003,-0.001,0.005,0.001,-0.004,-0.003,0.005
0.114,-0.069,0.045,0.183,0.114,-0.074,0.04,0.188,0.114,-0.052,0.062,0.166,0.117,-0.124,-0.007,0.241,0.0,-0.004,-0.004,0.004,0.003,-0.003,0.0,0.006
0.106,-0.108,-0.002,0.214,0.136,-0.102,0.034,0.238,0.122,-0.052,0.07,0.174,0.089,-0.066,0.023,0.155,0.003,-0.003,0.0,0.006,0.002,-0.004,-0.002,0.006
0.098,-0.154,-0.056,0.252,0.093,-0.108,-0.015,0.201,0.059,-0.128,-0.069,0.187,0.08,-0.191,-0.111,0.271,0.003,-0.001,0.002,0.004,0.001,-0.004,-0.003,0.005
0.002,-0.003,-0.001,0.005,0.002,-0.004,-0.002,0.006,0.124,-0.041,0.083,0.165,0.117,-0.066,0.051,0.183,0.086,-0.064,0.022,0.15,0.104,-0.068,0.036,0.172
0.001,-0.005,-0.004,0.006,0.002,-0.003,-0.001,0.005,0.105,-0.101,0.004,0.206,0.087,-0.08,0.007,0.167,0.102,-0.088,0.014,0.19,0.084,-0.116,-0.032,0.2
0.087,-0.118,-0.031,0.205,0.168,-0.09,0.078,0.258,0.11,-0.034,0.076,0.144,0.121,-0.097,0.024,0.218,0.002,-0.003,-0.001,0.005,0.001,-0.004,-0.003,0.005
0.17,-0.06,0.11,0.23,0.117,-0.092,0.025,0.209,0.086,-0.088,-0.002,0.174,0.096,-0.1,-0.004,0.196,0.146,-0.07,0.076,0.216,0.077,-0.069,0.008,0.146
0.093,-0.164,-0.071,0.257,0.074,-0.113,-0.039,0.187,0.064,-0.144,-0.08,0.208,0.108,-0.108,0.0,0.216,0.086,-0.101,-0.015,0.187,0.132,-0.118,0.014,0.25
0.09,-0.054,0.036,0.144,0.096,-0.097,-0.001,0.193,0.001,-0.004,-0.003,0.005,0.003,-0.003,0.0,0.006,0.142,-0.052,0.09,0.194,0.102,-0.06,0.042,0.162
0.073,-0.07,0.003,0.143,0.073,-0.1,-0.027,0.173,0.136,-0.122,0.014,0.258,0.24,-0.11,0.13,0.35,0.002,-0.004,-0.002,0.006,0.003,-0.003,0.0,0.006
0.142,-0.101,0.041,0.243,0.104,-0.118,-0.014,0.222,0.126,-0.134,-0.008,0.26,0.086,-0.074,0.012,0.16,0.103,-0.058,0.045,0.161,0.17,-0.128,0.042,0.298
0.105,-0.069,0.036,0.174,0.098,-0.062,0.036,0.16,0.094,-0.117,-0.023,0.211,0.11,-0.059,0.051,0.169,0.002,-0.003,-0.001,0.005,0.003,-0.003,0.0,0.006
0.072,-0.095,-0.023,0.167,0.086,-0.129,-0.043,0.215,0.164,-0.086,0.078,0.25,0.062,-0.114,-0.052,0.176,0.002,-0.004,-0.002,0.006,0.003,-0.002,0.001,0.005
0.13,-0.154,-0.024,0.284,0.14,-0.081,0.059,0.221,0.06,-0.092,-0.032,0.152,0.084,-0.085,-0.001,0.169,0.002,-0.004,-0.002,0.006,0.002,-0.004,-0.002,0.006
0.032,-0.144,-0.112,0.176,0.048,-0.134,-0.086,0.182,0.073,-0.126,-0.053,0.199,0.056,-0.146,-0.09,0.202,0.072,-0.14,-0.068,0.212,0.068,-0.102,-0.034,0.17
0.105,-0.104,0.001,0.209,0.087,-0.086,0.001,0.173,0.126,-0.1,0.026,0.226,0.07,-0.08,-0.01,0.15,0.001,-0.004,-0.003,0.005,0.003,-0.003,0.0,0.006
0.091,-0.113,-0.022,0.204,0.207,-0.12,0.087,0.327,0.026,-0.108,-0.082,0.134,0.086,-0.122,-0.036,0.208,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005
0.059,-0.057,0.002,0.116,0.068,-0.101,-0.033,0.169,0.105,-0.078,0.027,0.183,0.084,-0.09,-0.006,0.174,0.001,-0.004,-0.003,0.005,0.002,-0.004,-0.002,0.006
0.096,-0.113,-0.017,0.209,0.078,-0.099,-0.021,0.177,0.074,-0.102,-0.028,0.176,0.106,-0.12,-0.014,0.226,0.002,-0.004,-0.002,0.006,0.001,-0.004,-0.003,0.005
0.051,-0.08,-0.029,0.131,0.076,-0.1,-0.024,0.176,0.043,-0.12,-0.077,0.163,0.068,-0.104,-0.036,0.172,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005
0.043,-0.088,-0.045,0.131,0.084,-0.139,-0.055,0.223,0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005,0.064,-0.1,-0.036,0.164,0.048,-0.074,-0.026,0.122
0.12,-0.098,0.022,0.218,0.13,-0.124,0.006,0.254,0.092,-0.108,-0.016,0.2,0.08,-0.108,-0.028,0.188,-0.001,-0.004,-0.005,0.003,0.003,-0.001,0.002,0.004
0.13,-0.052,0.078,0.182,0.107,-0.06,0.047,0.167,0.002,-0.003,-0.001,0.005,0.003,-0.003,0.0,0.006,0.128,-0.048,0.08,0.176,0.105,-0.074,0.031,0.179
0.077,-0.146,-0.069,0.223,0.107,-0.137,-0.03,0.244,-0.002,-0.005,-0.007,0.003,0.001,-0.003,-0.002,0.004,0.053,-0.137,-0.084,0.19,0.098,-0.115,-0.017,0.213
0.102,-0.11,-0.008,0.212,0.138,-0.124,0.014,0.262,0.058,-0.116,-0.058,0.174,0.086,-0.108,-0.022,0.194,0.003,-0.002,0.001,0.005,0.002,-0.004,-0.002,0.006
0.106,-0.076,0.03,0.182,0.077,-0.108,-0.031,0.185,0.102,-0.117,-0.015,0.219,0.066,-0.076,-0.01,0.142,0.058,-0.05,0.008,0.108,0.104,-0.127,-0.023,0.231
0.132,-0.086,0.046,0.218,0.086,-0.044,0.042,0.13,0.128,-0.102,0.026,0.23,0.112,-0.122,-0.01,0.234,0.0,-0.004,-0.004,0.004,0.002,-0.003,-0.001,0.005
0.096,-0.108,-0.012,0.204,0.086,-0.13,-0.044,0.216,0.084,-0.112,-0.028,0.196,0.098,-0.144,-0.046,0.242,0.058,-0.122,-0.064,0.18,0.13,-0.092,0.038,0.222
0.147,-0.14,0.007,0.287,0.158,-0.07,0.088,0.228,0.156,-0.097,0.059,0.253,0.118,-0.094,0.024,0.212,0.001,-0.004,-0.003,0.005,0.001,-0.004,-0.003,0.005
0.124,-0.092,0.032,0.216,0.066,-0.09,-0.024,0.156,0.072,-0.137,-0.065,0.209,0.071,-0.1,-0.029,0.171,0.003,-0.002,0.001,0.005,0.003,-0.003,0.0,0.006
0.075,-0.081,-0.006,0.156,0.082,-0.102,-0.02,0.184,0.104,-0.126,-0.022,0.23,0.084,-0.097,-0.013,0.181,0.001,-0.003,-0.002,0.004,0.0,-0.003,-0.003,0.003
0.064,-0.088,-0.024,0.152,0.053,-0.126,-0.073,0.179,0.072,-0.148,-0.076,0.22,0.052,-0.09,-0.038,0.142,-0.001,-0.005,-0.006,0.004,0.002,-0.003,-0.001,0.005
0.117,-0.101,0.016,0.218,0.098,-0.095,0.003,0.193,0.086,-0.044,0.042,0.13,0.064,-0.118,-0.054,0.182,0.004,-0.002,0.002,0.006,0.002,-0.003,-0.001,0.005
0.07,-0.09,-0.02,0.16,0.134,-0.116,0.018,0.25,0.07,-0.108,-0.038,0.178,0.103,-0.108,-0.005,0.211,0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005
0.064,-0.18,-0.116,0.244,0.074,-0.112,-0.038,0.186,0.073,-0.066,0.007,0.139,0.087,-0.127,-0.04,0.214,0.07,-0.113,-0.043,0.183,0.07,-0.086,-0.016,0.156
0.09,-0.115,-0.025,0.205,0.11,-0.134,-0.024,0.244,0.092,-0.102,-0.01,0.194,0.105,-0.095,0.01,0.2,0.003,-0.002,0.001,0.005,0.002,-0.003,-0.001,0.005
0.074,-0.058,0.016,0.132,0.114,-0.084,0.03,0.198,0.089,-0.076,0.013,0.165,0.087,-0.098,-0.011,0.185,0.002,-0.004,-0.002,0.006,0.004,-0.002,0.002,0.006
0.003,-0.003,0.0,0.006,0.002,-0.003,-0.001,0.005,0.032,-0.114,-0.082,0.146,0.072,-0.086,-0.014,0.158,0.091,-0.098,-0.007,0.189,0.102,-0.106,-0.004,0.208
0.068,-0.09,-0.022,0.158,0.056,-0.097,-0.041,0.153,0.082,-0.174,-0.092,0.256,0.117,-0.118,-0.001,0.235,0.001,-0.003,-0.002,0.004,0.003,-0.002,0.001,0.005
0.128,-0.117,0.011,0.245,0.074,-0.108,-0.034,0.182,0.103,-0.09,0.013,0.193,0.082,-0.102,-0.02,0.184,0.003,-0.002,0.001,0.005,0.004,-0.002,0.002,0.006
0.05,-0.139,-0.089,0.189,0.076,-0.09,-0.014,0.166,0.002,-0.003,-0.001,0.005,0.002,-0.002,0.0,0.004,0.042,-0.141,-0.099,0.183,0.084,-0.09,-0.006,0.174
0.114,-0.04,0.074,0.154,0.102,-0.046,0.056,0.148,0.124,-0.034,0.09,0.158,0.087,-0.088,-0.001,0.175,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005
0.06,-0.065,-0.005,0.125,0.084,-0.14,-0.056,0.224,0.124,-0.1,0.024,0.224,0.134,-0.081,0.053,0.215,0.002,-0.003,-0.001,0.005,0.003,-0.003,0.0,0.006
0.072,-0.122,-0.05,0.194,0.092,-0.088,0.004,0.18,0.002,-0.003,-0.001,0.005,0.003,-0.002,0.001,0.005,0.043,-0.104,-0.061,0.147,0.054,-0.064,-0.01,0.118
0.082,-0.139,-0.057,0.221,0.092,-0.122,-0.03,0.214,0.105,-0.051,0.054,0.156,0.075,-0.085,-0.01,0.16,0.003,-0.004,-0.001,0.007,0.003,-0.002,0.001,0.005
0.136,-0.074,0.062,0.21,0.104,-0.118,-0.014,0.222,0.11,-0.092,0.018,0.202,0.114,-0.117,-0.003,0.231,0.002,-0.004,-0.002,0.006,0.002,-0.004,-0.002,0.006
0.093,-0.108,-0.015,0.201,0.126,-0.097,0.029,0.223,0.08,-0.139,-0.059,0.219,0.078,-0.081,-0.003,0.159,0.001,-0.004,-0.003,0.005,0.003,-0.003,0.0,0.006
0.1,-0.086,0.014,0.186,0.09,-0.124,-0.034,0.214,0.16,-0.079,0.081,0.239,0.096,-0.097,-0.001,0.193,0.001,-0.003,-0.002,0.004,0.002,-0.003,-0.001,0.005
0.058,-0.083,-0.025,0.141,0.072,-0.08,-0.008,0.152,0.059,-0.127,-0.068,0.186,0.073,-0.083,-0.01,0.156,0.003,-0.002,0.001,0.005,0.002,-0.004,-0.002,0.006
0.04,-0.15,-0.11,0.19,0.082,-0.085,-0.003,0.167,0.082,-0.076,0.006,0.158,0.14,-0.102,0.038,0.242,0.094,-0.152,-0.058,0.246,0.1,-0.074,0.026,0.174
0.08,-0.097,-0.017,0.177,0.082,-0.152,-0.07,0.234,0.075,-0.09,-0.015,0.165,0.074,-0.082,-0.008,0.156,0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005
0.128,-0.048,0.08,0.176,0.087,-0.098,-0.011,0.185,0.122,-0.078,0.044,0.2,0.1,-0.07,0.03,0.17,0.12,-0.06,0.06,0.18,0.086,-0.102,-0.016,0.188
0.134,-0.097,0.037,0.231,0.066,-0.104,-0.038,0.17,0.086,-0.112,-0.026,0.198,0.074,-0.101,-0.027,0.175,0.002,-0.004,-0.002,0.006,0.003,-0.002,0.001,0.005
0.116,-0.066,0.05,0.182,0.072,-0.101,-0.029,0.173,0.002,-0.003,-0.001,0.005,0.002,-0.004,-0.002,0.006,0.112,-0.054,0.058,0.166,0.075,-0.066,0.009,0.141
0.068,-0.079,-0.011,0.147,0.082,-0.108,-0.026,0.19,0.09,-0.066,0.024,0.156,0.074,-0.078,-0.004,0.152,0.082,-0.126,-0.044,0.208,0.064,-0.062,0.002,0.126
0.072,-0.142,-0.07,0.214,0.066,-0.116,-0.05,0.182,0.014,-0.117,-0.103,0.131,0.07,-0.127,-0.057,0.197,0.001,-0.004,-0.003,0.005,0.003,-0.002,0.001,0.005
0.142,-0.132,0.01,0.274,0.114,-0.102,0.012,0.216,0.108,-0.064,0.044,0.172,0.126,-0.086,0.04,0.212,0.162,-0.097,0.065,0.259,0.153,-0.052,0.101,0.205
0.116,-0.06,0.056,0.176,0.13,-0.1,0.03,0.23,0.182,-0.1,0.082,0.282,0.138,-0.116,0.022,0.254,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005
0.082,-0.163,-0.081,0.245,0.106,-0.152,-0.046,0.258,0.056,-0.104,-0.048,0.16,0.11,-0.099,0.011,0.209,0.0,-0.004,-0.004,0.004,0.002,-0.004,-0.002,0.006
0.098,-0.067,0.031,0.165,0.12,-0.094,0.026,0.214,0.142,-0.079,0.063,0.221,0.074,-0.092,-0.018,0.166,0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005
0.13,-0.059,0.071,0.189,0.096,-0.06,0.036,0.156,0.002,-0.002,0.0,0.004,0.002,-0.004,-0.002,0.006,0.082,-0.062,0.02,0.144,0.102,-0.116,-0.014,0.218
0.11,-0.122,-0.012,0.232,0.088,-0.097,-0.009,0.185,0.034,-0.122,-0.088,0.156,0.056,-0.111,-0.055,0.167,-0.002,-0.005,-0.007,0.003,0.002,-0.004,-0.002,0.006
0.058,-0.084,-0.026,0.142,0.12,-0.126,-0.006,0.246,0.092,-0.084,0.008,0.176,0.082,-0.076,0.006,0.158,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005
0.112,-0.117,-0.005,0.229,0.105,-0.122,-0.017,0.227,0.058,-0.13,-0.072,0.188,0.1,-0.126,-0.026,0.226,0.002,-0.002,0.0,0.004,0.001,-0.004,-0.003,0.005
0.141,-0.082,0.059,0.223,0.112,-0.133,-0.021,0.245,0.13,-0.102,0.028,0.232,0.07,-0.069,0.001,0.139,0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005
0.078,-0.09,-0.012,0.168,0.114,-0.118,-0.004,0.232,0.136,-0.108,0.028,0.244,0.114,-0.067,0.047,0.181,0.001,-0.004,-0.003,0.005,0.001,-0.003,-0.002,0.004
0.054,-0.092,-0.038,0.146,0.102,-0.106,-0.004,0.208,0.035,-0.154,-0.119,0.189,0.066,-0.104,-0.038,0.17,0.004,-0.003,0.001,0.007,0.002,-0.003,-0.001,0.005
0.105,-0.085,0.02,0.19,0.107,-0.079,0.028,0.186,0.16,-0.065,0.095,0.225,0.104,-0.072,0.032,0.176,0.0,-0.004,-0.004,0.004,0.002,-0.004,-0.002,0.006
0.1,-0.138,-0.038,0.238,0.042,-0.083,-0.041,0.125,0.045,-0.09,-0.045,0.135,0.052,-0.101,-0.049,0.153,0.002,-0.004,-0.002,0.006,0.002,-0.004,-0.002,0.006
0.104,-0.059,0.045,0.163,0.164,-0.097,0.067,0.261,0.107,-0.12,-0.013,0.227,0.136,-0.092,0.044,0.228,0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005
0.112,-0.12,-0.008,0.232,0.103,-0.09,0.013,0.193,0.13,-0.07,0.06,0.2,0.068,-0.086,-0.018,0.154,0.001,-0.005,-0.004,0.006,0.003,-0.003,0.0,0.006
0.053,-0.069,-0.016,0.122,0.056,-0.118,-0.062,0.174,0.024,-0.124,-0.1,0.148,0.094,-0.06,0.034,0.154,0.001,-0.004,-0.003,0.005,0.002,-0.004,-0.002,0.006
0.084,-0.041,0.043,0.125,0.076,-0.122,-0.046,0.198,0.003,-0.003,0.0,0.006,0.001,-0.003,-0.002,0.004,0.124,-0.058,0.066,0.182,0.089,-0.06,0.029,0.149
0.064,-0.129,-0.065,0.193,0.112,-0.106,0.006,0.218,0.071,-0.131,-0.06,0.202,0.112,-0.17,-0.058,0.282,0.128,-0.159,-0.031,0.287,0.087,-0.144,-0.057,0.231
0.121,-0.056,0.065,0.177,0.122,-0.088,0.034,0.21,0.002,-0.004,-0.002,0.006,0.001,-0.004,-0.003,0.005,0.11,-0.025,0.085,0.135,0.088,-0.038,0.05,0.126
0.077,-0.1,-0.023,0.177,0.07,-0.154,-0.084,0.224,0.098,-0.096,0.002,0.194,0.001,-0.004,-0.003,0.005,0.002,-0.002,0.0,0.004,0.058,-0.116,-0.058,0.174
0.082,-0.076,0.006,0.158,0.062,-0.106,-0.044,0.168,0.07,-0.142,-0.072,0.212,0.064,-0.09,-0.026,0.154,0.002,-0.004,-0.002,0.006,0.001,-0.004,-0.003,0.005
0.119,-0.088,0.031,0.207,0.104,-0.106,-0.002,0.21,0.11,-0.108,0.002,0.218,0.108,-0.064,0.044,0.172,0.003,-0.003,0.0,0.006,0.002,-0.003,-0.001,0.005
0.064,-0.078,-0.014,0.142,0.124,-0.092,0.032,0.216,0.116,-0.092,0.024,0.208,0.093,-0.114,-0.021,0.207,0.002,-0.003,-0.001,0.005,0.003,-0.003,0.0,0.006
0.045,-0.18,-0.135,0.225,0.107,-0.076,0.031,0.183,0.003,-0.002,0.001,0.005,0.002,-0.003,-0.001,0.005,0.058,-0.12,-0.062,0.178,0.059,-0.092,-0.033,0.151
0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005,0.114,-0.029,0.085,0.143,0.128,-0.054,0.074,0.182,0.077,-0.099,-0.022,0.176,0.061,-0.068,-0.007,0.129
0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005,0.077,-0.141,-0.064,0.218,0.12,-0.127,-0.007,0.247,0.134,-0.116,0.018,0.25,0.092,-0.11,-0.018,0.202
0.042,-0.128,-0.086,0.17,0.076,-0.108,-0.032,0.184,0.001,-0.003,-0.002,0.004,0.002,-0.003,-0.001,0.005,0.044,-0.146,-0.102,0.19,0.042,-0.081,-0.039,0.123
0.138,-0.066,0.072,0.204,0.108,-0.099,0.009,0.207,0.052,-0.092,-0.04,0.144,0.145,-0.092,0.053,0.237,0.002,-0.003,-0.001,0.005,0.003,-0.003,0.0,0.006
0.098,-0.036,0.062,0.134,0.122,-0.008,0.114,0.13,0.112,-0.044,0.068,0.156,0.002,-0.004,-0.002,0.006,0.003,-0.002,0.001,0.005,0.178,-0.028,0.15,0.206
0.002,-0.003,-0.001,0.005,0.003,-0.002,0.001,0.005,0.088,-0.095,-0.007,0.183,0.071,-0.069,0.002,0.14,0.073,-0.134,-0.061,0.207,0.048,-0.099,-0.051,0.147
0.092,-0.132,-0.04,0.224,0.136,-0.132,0.004,0.268,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005,0.051,-0.118,-0.067,0.169,0.066,-0.097,-0.031,0.163
0.107,-0.036,0.071,0.143,0.094,-0.13,-0.036,0.224,0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005,0.112,-0.04,0.072,0.152,0.091,-0.082,0.009,0.173
0.102,-0.083,0.019,0.185,0.122,-0.122,0.0,0.244,0.089,-0.065,0.024,0.154,0.11,-0.114,-0.004,0.224,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005
0.001,-0.004,-0.003,0.005,0.003,-0.002,0.001,0.005,0.062,-0.114,-0.052,0.176,0.116,-0.085,0.031,0.201,0.102,-0.09,0.012,0.192,0.06,-0.12,-0.06,0.18
0.118,-0.097,0.021,0.215,0.104,-0.092,0.012,0.196,0.121,-0.024,0.097,0.145,0.096,-0.057,0.039,0.153,-0.002,-0.006,-0.008,0.004,0.003,-0.002,0.001,0.005
0.068,-0.129,-0.061,0.197,0.091,-0.101,-0.01,0.192,0.05,-0.094,-0.044,0.144,0.058,-0.108,-0.05,0.166,0.0,-0.005,-0.005,0.005,0.002,-0.002,0.0,0.004
0.134,-0.1,0.034,0.234,0.071,-0.117,-0.046,0.188,0.114,-0.08,0.034,0.194,0.002,-0.003,-0.001,0.005,0.001,-0.002,-0.001,0.003,0.075,-0.154,-0.079,0.229
0.155,-0.126,0.029,0.281,0.087,-0.124,-0.037,0.211,0.002,-0.002,0.0,0.004,0.002,-0.002,0.0,0.004,0.114,-0.122,-0.008,0.236,0.108,-0.12,-0.012,0.228
0.082,-0.092,-0.01,0.174,0.1,-0.09,0.01,0.19,0.166,-0.082,0.084,0.248,0.107,-0.054,0.053,0.161,0.0,-0.004,-0.004,0.004,0.002,-0.004,-0.002,0.006
0.086,-0.095,-0.009,0.181,0.082,-0.101,-0.019,0.183,0.08,-0.1,-0.02,0.18,0.098,-0.082,0.016,0.18,0.0,-0.004,-0.004,0.004,0.001,-0.004,-0.003,0.005
0.107,-0.079,0.028,0.186,0.084,-0.122,-0.038,0.206,0.001,-0.004,-0.003,0.005,0.001,-0.004,-0.003,0.005,0.116,-0.06,0.056,0.176,0.087,-0.088,-0.001,0.175
0.056,-0.092,-0.036,0.148,0.075,-0.076,-0.001,0.151,0.044,-0.122,-0.078,0.166,0.058,-0.09,-0.032,0.148,0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005
0.108,-0.102,0.006,0.21,0.151,-0.074,0.077,0.225,0.116,-0.072,0.044,0.188,0.116,-0.12,-0.004,0.236,0.004,-0.002,0.002,0.006,0.002,-0.003,-0.001,0.005
0.15,-0.051,0.099,0.201,0.068,-0.068,0.0,0.136,0.002,-0.004,-0.002,0.006,0.003,-0.003,0.0,0.006,0.082,-0.094,-0.012,0.176,0.072,-0.042,0.03,0.114
0.143,-0.03,0.113,0.173,0.087,-0.076,0.011,0.163,0.002,-0.004,-0.002,0.006,0.001,-0.003,-0.002,0.004,0.112,-0.06,0.052,0.172,0.126,-0.057,0.069,0.183
0.104,-0.06,0.044,0.164,0.087,-0.095,-0.008,0.182,0.084,-0.062,0.022,0.146,0.098,-0.088,0.01,0.186,0.002,-0.003,-0.001,0.005,0.001,-0.004,-0.003,0.005
0.106,-0.04,0.066,0.146,0.1,-0.09,0.01,0.19,0.11,-0.064,0.046,0.174,0.084,-0.07,0.014,0.154,0.001,-0.003,-0.002,0.004,0.002,-0.003,-0.001,0.005
0.052,-0.127,-0.075,0.179,0.117,-0.142,-0.025,0.259,0.107,-0.115,-0.008,0.222,0.062,-0.096,-0.034,0.158,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005
0.002,-0.005,-0.003,0.007,0.002,-0.004,-0.002,0.006,0.116,-0.042,0.074,0.158,0.12,-0.054,0.066,0.174,0.121,-0.07,0.051,0.191,0.144,-0.102,0.042,0.246
0.102,-0.157,-0.055,0.259,0.064,-0.068,-0.004,0.132,0.089,-0.102,-0.013,0.191,0.102,-0.117,-0.015,0.219,0.002,-0.003,-0.001,0.005,0.002,-0.005,-0.003,0.007
0.058,-0.116,-0.058,0.174,0.072,-0.108,-0.036,0.18,0.056,-0.142,-0.086,0.198,0.064,-0.09,-0.026,0.154,0.001,-0.004,-0.003,0.005,0.002,-0.002,0.0,0.004
0.1,-0.021,0.079,0.121,0.088,-0.1,-0.012,0.188,0.002,-0.003,-0.001,0.005,0.002,-0.004,-0.002,0.006,0.106,-0.042,0.064,0.148,0.082,-0.068,0.014,0.15
0.11,-0.106,0.004,0.216,0.126,-0.074,0.052,0.2,0.07,-0.114,-0.044,0.184,0.084,-0.064,0.02,0.148,0.002,-0.003,-0.001,0.005,0.002,-0.004,-0.002,0.006
0.071,-0.104,-0.033,0.175,0.098,-0.101,-0.003,0.199,0.059,-0.114,-0.055,0.173,0.092,-0.146,-0.054,0.238,0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005
0.121,-0.106,0.015,0.227,0.112,-0.072,0.04,0.184,0.102,-0.072,0.03,0.174,0.134,-0.076,0.058,0.21,0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005
0.134,-0.064,0.07,0.198,0.126,-0.072,0.054,0.198,0.112,-0.11,0.002,0.222,0.093,-0.092,0.001,0.185,0.144,-0.022,0.122,0.166,0.11,-0.088,0.022,0.198
0.064,-0.09,-0.026,0.154,0.1,-0.067,0.033,0.167,0.084,-0.052,0.032,0.136,0.064,-0.08,-0.016,0.144,0.096,-0.088,0.008,0.184,0.092,-0.092,0.0,0.184
0.064,-0.108,-0.044,0.172,0.098,-0.1,-0.002,0.198,0.058,-0.044,0.014,0.102,0.062,-0.088,-0.026,0.15,0.001,-0.004,-0.003,0.005,0.002,-0.004,-0.002,0.006
0.002,-0.003,-0.001,0.005,0.001,-0.003,-0.002,0.004,0.12,-0.024,0.096,0.144,0.077,-0.044,0.033,0.121,0.084,-0.074,0.01,0.158,0.141,-0.054,0.087,0.195
0.09,-0.08,0.01,0.17,0.056,-0.088,-0.032,0.144,0.102,-0.124,-0.022,0.226,0.084,-0.095,-0.011,0.179,0.002,-0.003,-0.001,0.005,0.002,-0.002,0.0,0.004
0.076,-0.088,-0.012,0.164,0.042,-0.097,-0.055,0.139,0.026,-0.113,-0.087,0.139,0.102,-0.078,0.024,0.18,0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005
0.1,-0.052,0.048,0.152,0.076,-0.052,0.024,0.128,0.0,-0.004,-0.004,0.004,0.003,-0.002,0.001,0.005,0.086,-0.033,0.053,0.119,0.075,-0.099,-0.024,0.174
0.048,-0.142,-0.094,0.19,0.054,-0.11,-0.056,0.164,0.001,-0.005,-0.004,0.006,0.002,-0.004,-0.002,0.006,0.061,-0.127,-0.066,0.188,0.089,-0.138,-0.049,0.227
0.001,-0.004,-0.003,0.005,0.002,-0.004,-0.002,0.006,0.126,-0.043,0.083,0.169,0.087,-0.104,-0.017,0.191,0.148,-0.072,0.076,0.22,0.116,-0.118,-0.002,0.234
0.064,-0.135,-0.071,0.199,0.102,-0.094,0.008,0.196,0.096,-0.092,0.004,0.188,0.089,-0.115,-0.026,0.204,0.024,-0.12,-0.096,0.144,0.06,-0.102,-0.042,0.162
0.064,-0.078,-0.014,0.142,0.07,-0.092,-0.022,0.162,0.043,-0.098,-0.055,0.141,0.073,-0.07,0.003,0.143,0.003,-0.003,0.0,0.006,0.003,-0.003,0.0,0.006
0.048,-0.104,-0.056,0.152,0.066,-0.158,-0.092,0.224,0.044,-0.142,-0.098,0.186,0.073,-0.098,-0.025,0.171,0.002,-0.003,-0.001,0.005,0.003,-0.002,0.001,0.005
0.002,-0.004,-0.002,0.006,0.003,-0.003,0.0,0.006,0.096,-0.14,-0.044,0.236,0.13,-0.076,0.054,0.206,0.084,-0.101,-0.017,0.185,0.068,-0.072,-0.004,0.14
