max1,min1,mid1,amp1,max2,min2,mid2,amp2,max3,min3,mid3,amp3,max4,min4,mid4,amp4,max5,min5,mid5,amp5,max6,min6,mid6,amp6
0.002,-0.002,0.0,0.004,0.003,-0.002,0.001,0.005,0.994,-0.796,0.198,1.79,1.154,-1.085,0.069,2.239,1.06,-1.028,0.032,2.088,0.764,-0.674,0.09,1.438
1.044,-1.099,-0.055,2.143,0.72,-0.792,-0.072,1.512,0.561,-0.6,-0.039,1.161,0.661,-0.68,-0.019,1.341,0.002,-0.004,-0.002,0.006,0.002,-0.004,-0.002,0.006
1.038,-1.038,0.0,2.076,0.763,-0.79,-0.027,1.553,0.616,-0.613,0.003,1.229,0.644,-0.748,-0.104,1.392,0.001,-0.004,-0.003,0.005,0.001,-0.004,-0.003,0.005
0.956,-1.022,-0.066,1.978,0.672,-0.689,-0.017,1.361,0.483,-0.575,-0.092,1.058,0.616,-0.628,-0.012,1.244,0.002,-0.003,-0.001,0.005,0.002,-0.002,0.0,0.004
1.099,-1.054,0.045,2.153,0.724,-0.77,-0.046,1.494,0.566,-0.562,0.004,1.128,0.698,-0.652,0.046,1.35,0.002,-0.003,-0.001,0.005,0.003,-0.003,0.0,0.006
0.958,-0.967,-0.009,1.925,1.15,-1.187,-0.037,2.337,1.103,-1.008,0.095,2.111,0.761,-0.678,0.083,1.439,0.614,-0.536,0.078,1.15,0.767,-0.619,0.148,1.386
0.906,-0.954,-0.048,1.86,1.139,-1.173,-0.034,2.312,1.026,-1.081,-0.055,2.107,0.761,-0.841,-0.08,1.602,0.57,-0.652,-0.082,1.222,0.688,-0.712,-0.024,1.4
0.559,-0.542,0.017,1.101,0.664,-0.658,0.006,1.322,0.002,-0.003,-0.001,0.005,0.001,-0.004,-0.003,0.005,0.854,-0.876,-0.022,1.73,1.144,-1.09,0.054,2.234
0.931,-0.962,-0.031,1.893,0.722,-0.743,-0.021,1.465,0.483,-0.518,-0.035,1.001,0.664,-0.632,0.032,1.296,0.002,-0.002,0.0,0.004,0.002,-0.004,-0.002,0.006
0.862,-0.987,-0.125,1.849,1.092,-1.166,-0.074,2.258,0.984,-1.071,-0.087,2.055,0.7,-0.859,-0.159,1.559,0.511,-0.726,-0.215,1.237,0.72,-0.81,-0.09,1.53
1.02,-1.056,-0.036,2.076,0.776,-0.735,0.041,1.511,0.57,-0.623,-0.053,1.193,0.726,-0.714,0.012,1.44,0.003,-0.005,-0.002,0.008,0.002,-0.002,0.0,0.004
0.62,-0.741,-0.121,1.361,0.732,-0.79,-0.058,1.522,0.002,-0.003,-0.001,0.005,0.001,-0.003,-0.002,0.004,1.006,-0.974,0.032,1.98,1.216,-1.2,0.016,2.416
1.073,-1.156,-0.083,2.229,0.82,-0.846,-0.026,1.666,0.61,-0.571,0.039,1.181,0.746,-0.709,0.037,1.455,0.002,-0.003,-0.001,0.005,0.003,-0.003,0.0,0.006
0.001,-0.005,-0.004,0.006,0.002,-0.002,0.0,0.004,0.948,-0.861,0.087,1.809,1.165,-1.151,0.014,2.316,1.109,-1.01,0.099,2.119,0.802,-0.656,0.146,1.458
1.056,-1.048,0.008,2.104,0.79,-0.825,-0.035,1.615,0.652,-0.596,0.056,1.248,0.79,-0.766,0.024,1.556,0.002,-0.003,-0.001,0.005,0.001,-0.004,-0.003,0.005
1.018,-0.94,0.078,1.958,1.09,-1.141,-0.051,2.231,1.03,-1.002,0.028,2.032,0.85,-0.78,0.07,1.63,0.633,-0.632,0.001,1.265,0.738,-0.764,-0.026,1.502
1.008,-0.792,0.216,1.8,1.145,-0.994,0.151,2.139,1.063,-0.98,0.083,2.043,0.824,-0.722,0.102,1.546,0.614,-0.504,0.11,1.118,0.738,-0.695,0.043,1.433
0.548,-0.572,-0.024,1.12,0.793,-0.654,0.139,1.447,0.001,-0.004,-0.003,0.005,0.001,-0.004,-0.003,0.005,0.918,-0.976,-0.058,1.894,1.077,-1.106,-0.029,2.183
1.074,-1.048,0.026,2.122,0.788,-0.758,0.03,1.546,0.658,-0.464,0.194,1.122,0.722,-0.616,0.106,1.338,0.001,-0.004,-0.003,0.005,0.002,-0.004,-0.002,0.006
0.803,-0.703,0.1,1.506,0.632,-0.474,0.158,1.106,0.677,-0.695,-0.018,1.372,0.001,-0.004,-0.003,0.005,0.001,-0.004,-0.003,0.005,0.954,-0.918,0.036,1.872
1.024,-1.018,0.006,2.042,0.742,-0.768,-0.026,1.51,0.586,-0.57,0.016,1.156,0.649,-0.713,-0.064,1.362,0.001,-0.004,-0.003,0.005,0.001,-0.004,-0.003,0.005
0.986,-1.065,-0.079,2.051,0.793,-0.722,0.071,1.515,0.586,-0.617,-0.031,1.203,0.759,-0.694,0.065,1.453,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005
0.906,-1.026,-0.12,1.932,1.202,-1.224,-0.022,2.426,1.067,-1.073,-0.006,2.14,0.779,-0.806,-0.027,1.585,0.562,-0.601,-0.039,1.163,0.716,-0.711,0.005,1.427
0.892,-0.91,-0.018,1.802,1.121,-1.206,-0.085,2.327,0.96,-1.052,-0.092,2.012,0.807,-0.792,0.015,1.599,0.556,-0.554,0.002,1.11,0.631,-0.742,-0.111,1.373
1.079,-0.968,0.111,2.047,0.756,-0.674,0.082,1.43,0.618,-0.508,0.11,1.126,0.742,-0.695,0.047,1.437,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005
1.158,-1.04,0.118,2.198,0.838,-0.81,0.028,1.648,0.714,-0.626,0.088,1.34,0.868,-0.768,0.1,1.636,0.001,-0.004,-0.003,0.005,0.001,-0.004,-0.003,0.005
0.62,-0.512,0.108,1.132,0.7,-0.702,-0.002,1.402,0.001,-0.004,-0.003,0.005,0.003,-0.003,0.0,0.006,1.008,-0.855,0.153,1.863,1.224,-1.115,0.109,2.339
1.105,-1.085,0.02,2.19,0.8,-0.774,0.026,1.574,0.614,-0.574,0.04,1.188,0.73,-0.692,0.038,1.422,0.003,-0.002,0.001,0.005,0.002,-0.003,-0.001,0.005
1.091,-1.022,0.069,2.113,0.82,-0.722,0.098,1.542,0.606,-0.526,0.08,1.132,0.67,-0.721,-0.051,1.391,0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005
1.196,-1.042,0.154,2.238,0.8,-0.744,0.056,1.544,0.616,-0.516,0.1,1.132,0.784,-0.656,0.128,1.44,0.003,-0.003,0.0,0.006,0.003,-0.002,0.001,0.005
0.864,-0.804,0.06,1.668,0.633,-0.528,0.105,1.161,0.7,-0.76,-0.06,1.46,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005,1.05,-0.875,0.175,1.925
0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005,0.856,-0.898,-0.042,1.754,1.084,-1.165,-0.081,2.249,1.002,-1.102,-0.1,2.104,0.738,-0.774,-0.036,1.512
1.018,-1.02,-0.002,2.038,0.75,-0.818,-0.068,1.568,0.646,-0.624,0.022,1.27,0.712,-0.694,0.018,1.406,0.001,-0.005,-0.004,0.006,0.002,-0.004,-0.002,0.006
0.988,-1.02,-0.032,2.008,1.177,-1.226,-0.049,2.403,1.099,-1.085,0.014,2.184,0.787,-0.806,-0.019,1.593,0.624,-0.622,0.002,1.246,0.77,-0.762,0.008,1.532
1.108,-1.004,0.104,2.112,0.768,-0.741,0.027,1.509,0.62,-0.604,0.016,1.224,0.752,-0.706,0.046,1.458,0.003,-0.002,0.001,0.005,0.003,-0.001,0.002,0.004
0.631,-0.614,0.017,1.245,0.774,-0.668,0.106,1.442,0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005,0.956,-0.894,0.062,1.85,1.196,-1.128,0.068,2.324
1.076,-1.089,-0.013,2.165,0.759,-0.815,-0.056,1.574,0.688,-0.613,0.075,1.301,0.814,-0.766,0.048,1.58,0.002,-0.003,-0.001,0.005,0.003,-0.003,0.0,0.006
1.08,-1.07,0.01,2.15,0.802,-0.72,0.082,1.522,0.662,-0.586,0.076,1.248,0.767,-0.666,0.101,1.433,0.002,-0.003,-0.001,0.005,0.002,-0.004,-0.002,0.006
1.06,-1.032,0.028,2.092,0.74,-0.752,-0.012,1.492,0.61,-0.634,-0.024,1.244,0.667,-0.76,-0.093,1.427,0.001,-0.004,-0.003,0.005,0.003,-0.003,0.0,0.006
1.026,-1.082,-0.056,2.108,0.714,-0.73,-0.016,1.444,0.594,-0.599,-0.005,1.193,0.71,-0.776,-0.066,1.486,0.003,-0.003,0.0,0.006,0.002,-0.004,-0.002,0.006
0.641,-0.591,0.05,1.232,0.722,-0.691,0.031,1.413,0.003,-0.003,0.0,0.006,0.002,-0.003,-0.001,0.005,0.93,-0.936,-0.006,1.866,1.142,-1.19,-0.048,2.332
0.594,-0.564,0.03,1.158,0.66,-0.736,-0.076,1.396,0.001,-0.004,-0.003,0.005,0.003,-0.002,0.001,0.005,1.062,-0.906,0.156,1.968,1.196,-1.172,0.024,2.368
0.584,-0.654,-0.07,1.238,0.696,-0.736,-0.04,1.432,0.002,-0.002,0.0,0.004,0.003,-0.004,-0.001,0.007,0.91,-0.864,0.046,1.774,1.075,-1.155,-0.08,2.23
1.018,-0.989,0.029,2.007,0.771,-0.74,0.031,1.511,0.584,-0.585,-0.001,1.169,0.768,-0.743,0.025,1.511,0.001,-0.005,-0.004,0.006,0.002,-0.003,-0.001,0.005
0.002,-0.004,-0.002,0.006,0.001,-0.004,-0.003,0.005,0.97,-0.902,0.068,1.872,1.165,-1.22,-0.055,2.385,1.028,-1.042,-0.014,2.07,0.751,-0.798,-0.047,1.549
0.604,-0.567,0.037,1.171,0.722,-0.695,0.027,1.417,0.002,-0.004,-0.002,0.006,0.001,-0.005,-0.004,0.006,0.894,-0.926,-0.032,1.82,1.086,-1.157,-0.071,2.243
0.608,-0.56,0.048,1.168,0.738,-0.692,0.046,1.43,0.001,-0.004,-0.003,0.005,0.001,-0.004,-0.003,0.005,0.916,-0.942,-0.026,1.858,1.081,-1.124,-0.043,2.205
-0.002,-0.005,-0.007,0.003,0.001,-0.004,-0.003,0.005,0.882,-0.976,-0.094,1.858,1.14,-1.138,0.002,2.278,1.034,-1.03,0.004,2.064,0.712,-0.754,-0.042,1.466
0.004,-0.003,0.001,0.007,0.003,-0.003,0.0,0.006,0.918,-0.964,-0.046,1.882,1.126,-1.151,-0.025,2.277,1.02,-1.054,-0.034,2.074,0.822,-0.843,-0.021,1.665
0.99,-0.9,0.09,1.89,0.992,-1.006,-0.014,1.998,1.002,-0.953,0.049,1.955,0.003,-0.697,-0.694,0.7,1.019,-0.908,0.111,1.927,0.952,-1.222,-0.27,2.174
0.99,-1.099,-0.109,2.089,0.653,-0.837,-0.184,1.49,0.462,-0.664,-0.202,1.126,0.675,-0.762,-0.087,1.437,0.0,-0.004,-0.004,0.004,0.002,-0.002,0.0,0.004
0.544,-0.51,0.034,1.054,0.714,-0.682,0.032,1.396,0.002,-0.004,-0.002,0.006,0.001,-0.004,-0.003,0.005,0.96,-0.892,0.068,1.852,1.149,-1.126,0.023,2.275
0.994,-1.024,-0.03,2.018,0.748,-0.748,0.0,1.496,0.554,-0.54,0.014,1.094,0.678,-0.724,-0.046,1.402,0.003,-0.002,0.001,0.005,0.003,-0.001,0.002,0.004
0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005,0.905,-0.967,-0.062,1.872,1.162,-1.111,0.051,2.273,1.014,-0.985,0.029,1.999,0.651,-0.758,-0.107,1.409
0.582,-0.583,-0.001,1.165,0.692,-0.728,-0.036,1.42,0.002,-0.003,-0.001,0.005,0.002,-0.002,0.0,0.004,1.052,-0.898,0.154,1.95,1.276,-1.129,0.147,2.405
0.001,-0.004,-0.003,0.005,0.003,-0.003,0.0,0.006,0.94,-0.878,0.062,1.818,1.122,-1.14,-0.018,2.262,1.024,-1.006,0.018,2.03,0.698,-0.756,-0.058,1.454
0.931,-1.004,-0.073,1.935,1.172,-1.161,0.011,2.333,1.056,-1.05,0.006,2.106,0.834,-0.735,0.099,1.569,0.661,-0.626,0.035,1.287,0.679,-0.746,-0.067,1.425
1.036,-0.998,0.038,2.034,0.679,-0.739,-0.06,1.418,0.523,-0.548,-0.025,1.071,0.637,-0.668,-0.031,1.305,0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005
1.02,-1.078,-0.058,2.098,0.751,-0.796,-0.045,1.547,0.539,-0.68,-0.141,1.219,0.678,-0.768,-0.09,1.446,0.003,-0.003,0.0,0.006,0.003,-0.003,0.0,0.006
0.964,-1.06,-0.096,2.024,0.688,-0.806,-0.118,1.494,0.542,-0.682,-0.14,1.224,0.644,-0.764,-0.12,1.408,0.003,-0.002,0.001,0.005,0.003,-0.002,0.001,0.005
0.872,-0.871,0.001,1.743,1.091,-1.056,0.035,2.147,0.952,-1.03,-0.078,1.982,0.708,-0.719,-0.011,1.427,0.489,-0.646,-0.157,1.135,0.67,-0.689,-0.019,1.359
0.966,-1.04,-0.074,2.006,0.773,-0.719,0.054,1.492,0.568,-0.556,0.012,1.124,0.74,-0.626,0.114,1.366,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005
0.791,-0.778,0.013,1.569,0.598,-0.57,0.028,1.168,0.728,-0.722,0.006,1.45,0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005,0.988,-0.988,0.0,1.976
1.03,-1.108,-0.078,2.138,0.771,-0.826,-0.055,1.597,0.53,-0.621,-0.091,1.151,0.677,-0.74,-0.063,1.417,0.002,-0.004,-0.002,0.006,0.004,-0.002,0.002,0.006
1.042,-1.086,-0.044,2.128,0.724,-0.852,-0.128,1.576,0.521,-0.684,-0.163,1.205,0.679,-0.782,-0.103,1.461,0.002,-0.003,-0.001,0.005,0.001,-0.004,-0.003,0.005
0.502,-0.593,-0.091,1.095,0.632,-0.764,-0.132,1.396,0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005,0.814,-0.922,-0.108,1.736,1.038,-1.117,-0.079,2.155
0.964,-0.977,-0.013,1.941,0.72,-0.747,-0.027,1.467,0.574,-0.6,-0.026,1.174,0.694,-0.76,-0.066,1.454,0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005
0.966,-1.062,-0.096,2.028,0.777,-0.745,0.032,1.522,0.59,-0.536,0.054,1.126,0.706,-0.762,-0.056,1.468,0.0,-0.004,-0.004,0.004,0.001,-0.004,-0.003,0.005
0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005,1.012,-0.916,0.096,1.928,1.181,-1.14,0.041,2.321,1.106,-1.07,0.036,2.176,0.832,-0.684,0.148,1.516
0.99,-1.087,-0.097,2.077,0.773,-0.739,0.034,1.512,0.52,-0.568,-0.048,1.088,0.655,-0.74,-0.085,1.395,0.003,-0.003,0.0,0.006,0.002,-0.003,-0.001,0.005
1.056,-1.129,-0.073,2.185,0.767,-0.76,0.007,1.527,0.559,-0.595,-0.036,1.154,0.679,-0.725,-0.046,1.404,0.002,-0.004,-0.002,0.006,0.002,-0.004,-0.002,0.006
0.986,-1.118,-0.132,2.104,0.846,-0.756,0.09,1.602,0.598,-0.674,-0.076,1.272,0.779,-0.723,0.056,1.502,0.003,-0.003,0.0,0.006,0.003,-0.002,0.001,0.005
1.091,-1.046,0.045,2.137,0.756,-0.732,0.024,1.488,0.594,-0.628,-0.034,1.222,0.683,-0.794,-0.111,1.477,0.001,-0.004,-0.003,0.005,0.002,-0.003,-0.001,0.005
1.02,-1.016,0.004,2.036,0.781,-0.788,-0.007,1.569,0.649,-0.502,0.147,1.151,0.791,-0.676,0.115,1.467,0.002,-0.004,-0.002,0.006,0.002,-0.004,-0.002,0.006
0.545,-0.646,-0.101,1.191,0.655,-0.682,-0.027,1.337,0.004,-0.001,0.003,0.005,0.002,-0.004,-0.002,0.006,0.844,-0.916,-0.072,1.76,1.054,-1.128,-0.074,2.182
1.151,-1.147,0.004,2.298,1.026,-1.052,-0.026,2.078,0.712,-0.732,-0.02,1.444,0.544,-0.554,-0.01,1.098,0.728,-0.66,0.068,1.388,0.002,-0.003,-0.001,0.005
0.0,-0.005,-0.005,0.005,0.002,-0.003,-0.001,0.005,0.952,-0.906,0.046,1.858,1.148,-1.106,0.042,2.254,1.038,-1.08,-0.042,2.118,0.708,-0.774,-0.066,1.482
0.932,-0.962,-0.03,1.894,1.124,-1.062,0.062,2.186,1.0,-1.012,-0.012,2.012,0.736,-0.764,-0.028,1.5,0.558,-0.611,-0.053,1.169,0.694,-0.745,-0.051,1.439
0.976,-1.016,-0.04,1.992,0.706,-0.743,-0.037,1.449,0.559,-0.574,-0.015,1.133,0.655,-0.682,-0.027,1.337,0.004,-0.003,0.001,0.007,0.002,-0.004,-0.002,0.006
0.551,-0.642,-0.091,1.193,0.669,-0.732,-0.063,1.401,0.002,-0.004,-0.002,0.006,0.001,-0.004,-0.003,0.005,0.816,-0.95,-0.134,1.766,1.113,-1.106,0.007,2.219
1.026,-0.848,0.178,1.874,1.218,-1.148,0.07,2.366,1.038,-0.989,0.049,2.027,0.83,-0.762,0.068,1.592,0.658,-0.522,0.136,1.18,0.793,-0.638,0.155,1.431
0.944,-0.892,0.052,1.836,1.109,-1.091,0.018,2.2,1.028,-0.969,0.059,1.997,0.726,-0.747,-0.021,1.473,0.592,-0.542,0.05,1.134,0.7,-0.662,0.038,1.362
1.07,-1.038,0.032,2.108,0.86,-0.733,0.127,1.593,0.596,-0.638,-0.042,1.234,0.801,-0.686,0.115,1.487,0.003,-0.004,-0.001,0.007,0.003,-0.002,0.001,0.005
0.772,-0.694,0.078,1.466,0.002,-0.003,-0.001,0.005,0.001,-0.003,-0.002,0.004,0.931,-0.91,0.021,1.841,1.126,-1.128,-0.002,2.254,0.978,-1.036,-0.058,2.014
0.001,-0.004,-0.003,0.005,0.001,-0.004,-0.003,0.005,0.903,-0.959,-0.056,1.862,1.105,-1.156,-0.051,2.261,0.966,-1.042,-0.076,2.008,0.69,-0.814,-0.124,1.504
0.848,-1.002,-0.154,1.85,1.144,-1.125,0.019,2.269,0.934,-0.964,-0.03,1.898,0.734,-0.812,-0.078,1.546,0.526,-0.664,-0.138,1.19,0.678,-0.737,-0.059,1.415
0.958,-0.999,-0.041,1.957,0.674,-0.727,-0.053,1.401,0.498,-0.576,-0.078,1.074,0.722,-0.642,0.08,1.364,0.002,-0.002,0.0,0.004,0.004,-0.002,0.002,0.006
0.0,-0.004,-0.004,0.004,0.002,-0.003,-0.001,0.005,1.034,-0.906,0.128,1.94,1.138,-1.054,0.084,2.192,1.068,-1.052,0.016,2.12,0.862,-0.717,0.145,1.579
1.036,-1.099,-0.063,2.135,0.824,-0.784,0.04,1.608,0.527,-0.586,-0.059,1.113,0.744,-0.707,0.037,1.451,0.001,-0.003,-0.002,0.004,0.002,-0.004,-0.002,0.006
0.495,-0.584,-0.089,1.079,0.738,-0.652,0.086,1.39,0.0,-0.004,-0.004,0.004,0.003,-0.002,0.001,0.005,0.9,-0.947,-0.047,1.847,1.112,-1.102,0.01,2.214
1.006,-1.071,-0.065,2.077,0.754,-0.768,-0.014,1.522,0.629,-0.554,0.075,1.183,0.696,-0.654,0.042,1.35,0.003,-0.002,0.001,0.005,0.003,-0.002,0.001,0.005
1.04,-0.998,0.042,2.038,0.681,-0.721,-0.04,1.402,0.6,-0.556,0.044,1.156,0.684,-0.692,-0.008,1.376,-0.001,-0.005,-0.006,0.004,0.003,-0.001,0.002,0.004
0.536,-0.592,-0.056,1.128,0.692,-0.672,0.02,1.364,0.0,-0.004,-0.004,0.004,0.002,-0.002,0.0,0.004,0.846,-0.932,-0.086,1.778,1.108,-1.148,-0.04,2.256
0.576,-0.504,0.072,1.08,0.722,-0.638,0.084,1.36,0.001,-0.004,-0.003,0.005,0.003,-0.002,0.001,0.005,0.908,-0.86,0.048,1.768,1.162,-1.058,0.104,2.22
0.641,-0.502,0.139,1.143,0.734,-0.644,0.09,1.378,-0.002,-0.006,-0.008,0.004,0.001,-0.004,-0.003,0.005,1.0,-0.892,0.108,1.892,1.232,-1.079,0.153,2.311
0.944,-0.846,0.098,1.79,1.155,-1.044,0.111,2.199,1.103,-1.002,0.101,2.105,0.812,-0.726,0.086,1.538,0.574,-0.552,0.022,1.126,0.698,-0.654,0.044,1.352
1.044,-0.948,0.096,1.992,0.742,-0.682,0.06,1.424,0.602,-0.591,0.011,1.193,0.728,-0.66,0.068,1.388,0.001,-0.004,-0.003,0.005,0.001,-0.004,-0.003,0.005
1.075,-1.03,0.045,2.105,0.756,-0.786,-0.03,1.542,0.572,-0.598,-0.026,1.17,0.668,-0.737,-0.069,1.405,0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005
1.03,-1.042,-0.012,2.072,0.671,-0.738,-0.067,1.409,0.53,-0.577,-0.047,1.107,0.678,-0.728,-0.05,1.406,0.003,-0.003,0.0,0.006,0.003,-0.002,0.001,0.005
0.976,-1.065,-0.089,2.041,0.757,-0.79,-0.033,1.547,0.497,-0.608,-0.111,1.105,0.702,-0.772,-0.07,1.474,0.004,-0.002,0.002,0.006,0.002,-0.002,0.0,0.004
1.118,-1.123,-0.005,2.241,1.05,-1.022,0.028,2.072,0.702,-0.782,-0.08,1.484,0.682,-0.552,0.13,1.234,0.704,-0.706,-0.002,1.41,0.002,-0.004,-0.002,0.006
0.968,-0.898,0.07,1.866,1.123,-1.136,-0.013,2.259,1.026,-0.999,0.027,2.025,0.736,-0.71,0.026,1.446,0.57,-0.586,-0.016,1.156,0.694,-0.666,0.028,1.36
0.562,-0.528,0.034,1.09,0.732,-0.723,0.009,1.455,-0.001,-0.004,-0.005,0.003,0.002,-0.003,-0.001,0.005,0.889,-1.008,-0.119,1.897,1.105,-1.212,-0.107,2.317
1.01,-1.12,-0.11,2.13,0.65,-0.77,-0.12,1.42,0.533,-0.622,-0.089,1.155,0.683,-0.724,-0.041,1.407,0.001,-0.004,-0.003,0.005,0.003,-0.003,0.0,0.006
1.02,-1.02,0.0,2.04,0.746,-0.784,-0.038,1.53,0.62,-0.731,-0.111,1.351,0.681,-0.752,-0.071,1.433,0.005,-0.002,0.003,0.007,0.001,-0.003,-0.002,0.004
1.024,-0.985,0.039,2.009,0.7,-0.772,-0.072,1.472,0.514,-0.558,-0.044,1.072,0.645,-0.694,-0.049,1.339,0.002,-0.003,-0.001,0.005,0.002,-0.002,0.0,0.004
1.048,-1.012,0.036,2.06,0.767,-0.709,0.058,1.476,0.674,-0.55,0.124,1.224,0.706,-0.71,-0.004,1.416,0.003,-0.004,-0.001,0.007,0.002,-0.004,-0.002,0.006
1.058,-1.058,0.0,2.116,0.748,-0.75,-0.002,1.498,0.646,-0.54,0.106,1.186,0.704,-0.654,0.05,1.358,0.002,-0.004,-0.002,0.006,0.002,-0.003,-0.001,0.005
0.862,-0.64,0.222,1.502,0.637,-0.536,0.101,1.173,0.734,-0.67,0.064,1.404,-0.002,-0.005,-0.007,0.003,0.001,-0.004,-0.003,0.005,1.026,-0.874,0.152,1.9
0.919,-0.876,0.043,1.795,1.109,-1.158,-0.049,2.267,1.012,-1.006,0.006,2.018,0.657,-0.752,-0.095,1.409,0.529,-0.528,0.001,1.057,0.641,-0.686,-0.045,1.327
1.022,-0.947,0.075,1.969,0.748,-0.591,0.157,1.339,0.564,-0.47,0.094,1.034,0.594,-0.619,-0.025,1.213,0.001,-0.003,-0.002,0.004,0.003,-0.004,-0.001,0.007
1.062,-0.974,0.088,2.036,0.787,-0.695,0.092,1.482,0.551,-0.544,0.007,1.095,0.748,-0.626,0.122,1.374,0.003,-0.004,-0.001,0.007,0.001,-0.004,-0.003,0.005
0.98,-0.973,0.007,1.953,0.66,-0.652,0.008,1.312,0.547,-0.56,-0.013,1.107,0.644,-0.632,0.012,1.276,0.0,-0.003,-0.003,0.003,0.003,-0.002,0.001,0.005
1.04,-0.978,0.062,2.018,0.75,-0.688,0.062,1.438,0.636,-0.49,0.146,1.126,0.746,-0.619,0.127,1.365,0.001,-0.003,-0.002,0.004,0.002,-0.002,0.0,0.004
0.618,-0.588,0.03,1.206,0.71,-0.693,0.017,1.403,0.001,-0.005,-0.004,0.006,0.004,-0.002,0.002,0.006,0.996,-0.926,0.07,1.922,1.162,-1.161,0.001,2.323
0.978,-1.012,-0.034,1.99,0.748,-0.735,0.013,1.483,0.57,-0.51,0.06,1.08,0.618,-0.686,-0.068,1.304,0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005
0.586,-0.608,-0.022,1.194,0.66,-0.65,0.01,1.31,0.001,-0.004,-0.003,0.005,0.003,-0.003,0.0,0.006,0.98,-0.886,0.094,1.866,1.132,-1.169,-0.037,2.301
1.09,-1.028,0.062,2.118,0.828,-0.737,0.091,1.565,0.537,-0.565,-0.028,1.102,0.704,-0.674,0.03,1.378,0.002,-0.003,-0.001,0.005,0.002,-0.003,-0.001,0.005
0.534,-0.544,-0.01,1.078,0.698,-0.672,0.026,1.37,0.001,-0.004,-0.003,0.005,0.003,-0.004,-0.001,0.007,0.844,-0.96,-0.116,1.804,1.084,-1.131,-0.047,2.215
1.06,-1.098,-0.038,2.158,0.677,-0.766,-0.089,1.443,0.515,-0.589,-0.074,1.104,0.736,-0.68,0.056,1.416,0.001,-0.004,-0.003,0.005,0.001,-0.004,-0.003,0.005
0.968,-1.054,-0.086,2.022,0.657,-0.782,-0.125,1.439,0.51,-0.556,-0.046,1.066,0.606,-0.642,-0.036,1.248,0.001,-0.005,-0.004,0.006,0.001,-0.004,-0.003,0.005
1.074,-1.056,0.018,2.13,0.798,-0.717,0.081,1.515,0.604,-0.522,0.082,1.126,0.795,-0.646,0.149,1.441,0.002,-0.002,0.0,0.004,0.003,-0.003,0.0,0.006
1.092,-1.21,-0.118,2.302,1.036,-1.098,-0.062,2.134,0.712,-0.818,-0.106,1.53,0.572,-0.626,-0.054,1.198,0.748,-0.741,0.007,1.489,0.0,-0.005,-0.005,0.005
0.513,-0.566,-0.053,1.079,0.614,-0.684,-0.07,1.298,0.003,-0.004,-0.001,0.007,0.002,-0.003,-0.001,0.005,0.84,-0.995,-0.155,1.835,1.08,-1.232,-0.152,2.312
0.492,-0.578,-0.086,1.07,0.636,-0.689,-0.053,1.325,0.001,-0.005,-0.004,0.006,0.001,-0.004,-0.003,0.005,0.872,-0.981,-0.109,1.853,1.095,-1.234,-0.139,2.329
1.028,-1.006,0.022,2.034,0.75,-0.707,0.043,1.457,0.58,-0.612,-0.032,1.192,0.643,-0.739,-0.096,1.382,0.002,-0.002,0.0,0.004,0.001,-0.004,-0.003,0.005
1.018,-1.069,-0.051,2.087,0.742,-0.825,-0.083,1.567,0.558,-0.623,-0.065,1.181,0.738,-0.8,-0.062,1.538,0.002,-0.003,-0.001,0.005,0.002,-0.004,-0.002,0.006
1.066,-1.04,0.026,2.106,0.826,-0.825,0.001,1.651,0.639,-0.494,0.145,1.133,0.746,-0.708,0.038,1.454,0.003,-0.003,0.0,0.006,0.002,-0.004,-0.002,0.006
0.822,-0.997,-0.175,1.819,1.1,-1.179,-0.079,2.279,0.974,-1.026,-0.052,2.0,0.674,-0.726,-0.052,1.4,0.536,-0.55,-0.014,1.086,0.684,-0.705,-0.021,1.389
1.008,-0.96,0.048,1.968,0.724,-0.727,-0.003,1.451,0.588,-0.554,0.034,1.142,0.685,-0.678,0.007,1.363,0.002,-0.004,-0.002,0.006,0.003,-0.003,0.0,0.006
1.0,-1.042,-0.042,2.042,0.752,-0.754,-0.002,1.506,0.586,-0.609,-0.023,1.195,0.694,-0.713,-0.019,1.407,0.002,-0.004,-0.002,0.006,0.003,-0.003,0.0,0.006
